0;0.04;
100;0.22;
200;0.48;
300;0.58;
400;0.84;
500;0.64;
600;0.82;
700;0.82;
800;0.76;
900;0.9;
1000;0.88;
1100;0.88;
1200;0.88;
1300;0.82;
1400;0.86;
1500;0.94;
1600;0.96;
1700;0.92;
1800;0.9;
1900;0.92;
2000;0.92;
2100;0.9;
2200;0.92;
2300;0.94;
2400;0.92;
2500;0.88;
2600;0.94;
2700;0.9;
2800;0.92;
2900;0.96;
3000;0.98;
3100;0.9;
3200;0.94;
3300;0.98;
3400;0.9;
3500;0.98;
3600;0.92;
3700;0.98;
3800;0.94;
3900;0.96;
4000;0.98;
4100;0.96;
4200;0.94;
4300;0.94;
4400;0.96;
4500;1;
4600;0.94;
4700;0.98;
4800;0.94;
4900;0.98;
5000;0.94;
5100;0.92;
5200;0.94;
5300;0.94;
5400;0.96;
5500;1;
5600;1;
5700;0.98;
5800;0.94;
5900;0.96;
6000;0.96;
6100;0.94;
6200;0.96;
6300;0.94;
6400;1;
6500;0.94;
6600;0.98;
6700;0.94;
6800;1;
6900;0.92;
7000;0.94;
7100;0.96;
7200;1;
7300;0.92;
7400;0.96;
7500;0.86;
7600;1;
7700;0.94;
7800;0.96;
7900;0.98;
8000;0.96;
8100;0.92;
8200;0.92;
8300;0.94;
8400;0.92;
8500;0.98;
8600;0.98;
8700;0.98;
8800;0.98;
8900;0.98;
9000;0.98;
9100;0.94;
9200;1;
9300;1;
9400;0.98;
9500;0.94;
9600;1;
9700;0.98;
9800;0.98;
9900;0.98;
10000;0.98;
10100;0.96;
10200;0.96;
10300;0.96;
10400;0.98;
10500;0.94;
10600;0.98;
10700;0.98;
10800;0.96;
10900;0.98;
11000;0.9;
11100;0.98;
11200;0.98;
11300;0.98;
11400;0.98;
11500;0.96;
11600;0.96;
11700;0.94;
11800;0.98;
11900;0.94;
12000;0.98;
12100;1;
12200;0.98;
12300;0.96;
12400;0.96;
12500;0.98;
12600;0.92;
12700;1;
12800;0.98;
12900;0.98;
13000;0.98;
13100;0.92;
13200;1;
13300;0.96;
13400;0.96;
13500;1;
13600;0.96;
13700;0.92;
13800;1;
13900;0.98;
14000;0.98;
14100;0.92;
14200;1;
14300;0.98;
14400;1;
14500;1;
14600;1;
14700;1;
14800;0.96;
14900;0.98;
