0;0.12;
100;0.36;
200;0.62;
300;0.68;
400;0.8;
500;0.84;
600;0.86;
700;0.82;
800;0.86;
900;0.86;
1000;0.88;
1100;0.92;
1200;0.88;
1300;0.92;
1400;0.92;
1500;0.86;
1600;0.98;
1700;0.88;
1800;0.94;
1900;0.9;
2000;0.9;
2100;0.94;
2200;0.92;
2300;0.94;
2400;0.94;
2500;0.94;
2600;0.86;
2700;0.94;
2800;0.96;
2900;0.92;
3000;0.96;
3100;0.96;
3200;0.9;
3300;0.96;
3400;0.94;
3500;0.96;
3600;0.98;
3700;0.98;
3800;0.96;
3900;1;
4000;1;
4100;0.96;
4200;0.94;
4300;0.98;
4400;0.92;
4500;0.92;
4600;0.98;
4700;0.96;
4800;0.96;
4900;0.86;
5000;0.98;
5100;0.96;
5200;0.98;
5300;0.98;
5400;0.98;
5500;0.96;
5600;0.96;
5700;0.98;
5800;0.96;
5900;0.98;
6000;0.98;
6100;0.98;
6200;1;
6300;1;
6400;0.98;
6500;0.96;
6600;1;
6700;0.96;
6800;0.9;
6900;1;
7000;0.98;
7100;0.96;
7200;0.96;
7300;1;
7400;0.96;
7500;0.98;
7600;1;
7700;0.92;
7800;0.96;
7900;1;
8000;0.98;
8100;0.96;
8200;0.98;
8300;1;
8400;0.98;
8500;1;
8600;0.98;
8700;1;
8800;0.98;
8900;1;
9000;0.98;
9100;0.96;
9200;0.94;
9300;0.98;
9400;0.98;
9500;0.96;
9600;0.96;
9700;0.98;
9800;0.98;
9900;0.98;
10000;0.98;
10100;0.96;
10200;1;
10300;1;
10400;0.98;
10500;0.94;
10600;0.98;
10700;0.94;
10800;0.98;
10900;1;
11000;0.96;
11100;0.98;
11200;0.98;
11300;1;
11400;1;
11500;0.98;
11600;1;
11700;1;
11800;0.98;
11900;0.96;
12000;1;
12100;1;
12200;1;
12300;0.98;
12400;0.98;
12500;1;
12600;0.98;
12700;0.98;
12800;1;
12900;1;
13000;1;
13100;0.98;
13200;1;
13300;1;
13400;0.98;
13500;0.98;
13600;1;
13700;1;
13800;0.96;
13900;0.98;
14000;0.98;
14100;1;
14200;0.96;
14300;0.98;
14400;1;
14500;1;
14600;0.98;
14700;0.96;
14800;1;
14900;0.98;
